fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,nw_55,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,w_racha,np_100,n_nub,p_sol,nw_91,np_001,ta_min,w_rec,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,glo
2014-6,76,13.8(17),1,67.0,0.0,0.0,8.1,1021.1(11),1.0,1015.7,1015.1,18.5,33.2(13),21.6,2.0,0.0,1,07/16.1(17),1.0,28,54.0,0.0,4.0,14.3(01),318.0,195.0,0.0,0.0,,15.1,4.0,2.0,15.0,0.0,21.6,0.0,22.4,26.1,0.0,1008.6(25),2.0,77248.0
2014-7,76,17.8(03),2,68.0,0.0,0.0,9.0,1020.1(02),3.0,1014.8,1014.2,20.5,32.0(20),23.3,2.0,0.0,10,99/18.1(03),1.0,19,61.0,0.0,6.0,17.1(08),375.0,217.0,0.0,0.0,,32.4,7.0,3.0,18.0,0.0,23.9,0.0,24.2,27.7,0.0,1007.5(20),4.0,80110.0
2014-8,76,53.1(22),2,73.0,0.0,0.0,7.6,1021.4(16),1.0,1015.1,1014.5,21.7,32.9(13),24.0,1.0,0.0,0,07/15.3(13),1.0,29,55.0,0.0,4.0,17.8(22),354.0,239.0,1.0,0.0,,56.2,4.0,2.0,17.0,0.0,23.7,0.0,24.8,27.8,0.0,1006.0(02),2.0,66081.0
2014-9,76,95.9(28),5,79.0,0.0,1.0,5.5,1024.9(30),,1015.3,1014.7,20.1,29.3(08),22.8,0.0,1.0,1,,2.0,24,44.0,,10.0,15.2(26),,232.0,1.0,0.0,,136.3,10.0,4.0,13.0,0.0,22.5,0.0,23.3,26.5,0.0,1006.0(17),7.0,46089.0
2015-10,76,48.1(02),5,72.0,0.0,0.0,3.9,1024.8(31),0.0,1015.7,1015.1,14.4,29.2(06),19.1,0.0,0.0,2,27/14.4(03),1.0,24,35.0,0.0,10.0,9.8(15),308.0,155.0,1.0,0.0,,74.8,12.0,2.0,14.0,0.0,18.6,0.0,18.1,21.8,0.0,1005.9(11),7.0,34470.0
2015-11,76,15.9(02),1,70.0,0.0,1.0,3.6,1035.4(30),3.0,1023.1,1022.4,10.2,22.6(10),16.4,0.0,0.0,7,29/22.8(21),1.0,22,36.0,0.0,3.0,2.0(24),378.0,122.0,0.0,0.0,,17.9,2.0,0.0,15.0,0.0,14.1,0.0,14.6,19.0,0.0,1000.9(21),2.0,28044.0
2015-12,76,0.3(06),2,78.0,0.0,0.0,2.2,1037.1(09),0.0,1029.7,1029.0,8.3,18.9(16),12.1,0.0,0.0,4,35/13.9(02),0.0,25,24.0,0.0,2.0,4.7(14),317.0,116.0,0.0,0.0,,0.4,3.0,0.0,13.0,0.0,14.1,0.0,12.6,16.8,0.0,1019.8(13),0.0,19021.0
2015-13,76,48.1(02/oct),40,68.0,0.0,6.0,,1040.9(09/ene),21.0,1018.8,1018.2,13.6,33.0(05/jul),25.9,28.0,0.0,71,30/24.7(30/ene),9.0,254,,0.0,61.0,0.5(06/feb),356.0,148.0,1.0,0.0,,323.9,70.0,16.0,16.0,0.0,8.0,0.0,17.5,21.4,0.0,984.8(31/ene),43.0,598540.0
2015-1,76,7.5(19),3,66.0,0.0,0.0,2.9,1040.9(09),3.0,1020.7,1020.0,5.4,18.3(30),8.8,0.0,0.0,8,30/24.7(30),0.0,20,31.0,0.0,4.0,1.6(18),407.0,80.0,0.0,0.0,,13.6,4.0,0.0,16.0,0.0,8.2,0.0,10.0,14.7,0.0,984.8(31),2.0,23193.0
2015-2,76,8.9(03),3,61.0,0.0,0.0,3.7,1033.5(18),3.0,1015.1,1014.5,5.1,19.9(25),9.7,0.0,0.0,5,01/18.9(04),0.0,20,35.0,0.0,3.0,0.5(06),360.0,74.0,0.0,0.0,,10.2,4.0,0.0,15.0,0.0,8.0,0.0,9.6,14.1,0.0,995.6(03),2.0,27862.0
2015-3,76,22.2(04),4,71.0,0.0,2.0,5.7,1032.1(06),5.0,1019.4,1018.8,9.1,23.4(02),13.5,0.0,0.0,3,06/22.8(20),2.0,24,48.0,0.0,8.0,3.6(15),424.0,108.0,0.0,0.0,,59.3,8.0,1.0,19.0,0.0,11.7,0.0,12.9,16.7,0.0,999.8(25),8.0,45942.0
2015-4,76,3.6(18),3,69.0,0.0,0.0,,1031.8(07),0.0,1020.1,1019.5,11.2,24.7(27),16.3,0.0,0.0,6,30/13.3(27),0.0,21,,0.0,4.0,6.0(09),334.0,126.0,0.0,0.0,,11.1,3.0,0.0,16.0,0.0,15.9,0.0,15.2,19.2,0.0,1001.7(27),4.0,64027.0
2015-5,76,18.1(20),3,66.0,0.0,2.0,,1025.3(10),3.0,1017.1,1016.5,15.3,28.9(05),18.2,0.0,0.0,8,99/18.9(15),2.0,20,,0.0,3.0,12.8(21),364.0,157.0,0.0,0.0,,28.7,4.0,1.0,18.0,0.0,19.7,0.0,19.4,23.5,0.0,1005.7(05),2.0,79583.0
2015-6,76,7.0(15),3,61.0,0.0,0.0,,1021.9(04),2.0,1017.3,1016.7,19.8,32.4(29),22.9,2.0,0.0,16,04/16.7(11),0.0,11,,0.0,3.0,16.6(16),334.0,191.0,0.0,0.0,,10.9,4.0,4.0,16.0,0.0,24.3,0.0,23.5,27.2,0.0,1007.5(11),2.0,83163.0
2015-7,76,13.4(31),4,64.0,0.0,1.0,,1023.1(03),0.0,1016.0,1015.4,24.0,33.0(05),25.9,18.0,0.0,6,99/15.0(26),1.0,21,,0.0,2.0,21.2(31),351.0,243.0,0.0,0.0,,13.8,4.0,1.0,17.0,0.0,26.8,0.0,27.1,30.1,0.0,1007.0(24),1.0,75468.0
2015-8,76,18.6(17),3,68.0,0.0,0.0,,1021.3(20),1.0,1015.6,1015.0,21.7,32.8(24),25.0,8.0,0.0,6,13/15.3(07),1.0,22,,0.0,8.0,17.3(16),336.0,231.0,0.0,0.0,,42.1,10.0,5.0,16.0,0.0,24.3,0.0,25.3,28.9,0.0,1004.9(24),6.0,69570.0
2015-9,76,15.2(10),6,67.0,0.0,0.0,6.0,1023.2(19),1.0,1016.1,1015.5,18.1,29.2(17),23.3,0.0,0.0,0,04/18.1(30),1.0,24,48.0,0.0,11.0,15.0(25),353.0,177.0,0.0,0.0,,41.1,12.0,2.0,16.0,0.0,19.8,0.0,21.5,24.8,0.0,1002.0(16),7.0,48197.0
2016-10,76,47.7(12),10,78.0,0.0,0.0,3.2,1031.5(28),1.0,1017.3,1016.7,15.7,25.7(02),19.8,0.0,0.0,1,34/16.1(06),3.0,20,29.0,0.0,12.0,12.4(30),303.0,173.0,1.0,0.0,,96.4,14.0,5.0,14.0,0.0,16.6,0.0,18.9,22.1,0.0,998.9(14),10.0,27040.0
2016-11,76,40.4(27),3,72.0,0.0,0.0,4.4,1033.3(30),4.0,1015.8,1015.2,10.2,23.2(05),16.1,0.0,0.0,5,22/18.1(23),2.0,22,45.0,0.0,11.0,6.0(08),365.0,122.0,1.0,0.0,,77.8,11.0,5.0,16.0,0.0,14.9,0.0,14.3,18.4,0.0,999.9(23),7.0,23844.0
2016-12,76,13.9(19),3,74.0,0.0,0.0,4.2,1037.0(28),3.0,1027.1,1026.5,7.1,18.2(06),12.6,0.0,0.0,11,03/17.5(17),1.0,17,45.0,0.0,4.0,4.1(03),423.0,103.0,0.0,0.0,,22.2,5.0,0.0,17.0,0.0,11.2,0.0,11.6,16.0,0.0,1010.8(19),3.0,20518.0
2016-13,76,47.7(12/oct),39,68.0,,,,1037.0(28/dic),27.0,1017.3,1016.7,13.6,31.8(04/ago),25.0,15.0,0.0,64,29/23.6(02/mar),12.0,263,,0.0,81.0,1.4(17/ene),352.0,148.0,2.0,0.0,,406.9,,,16.0,0.0,11.2,,17.5,21.3,0.0,987.2(27/feb),54.0,
2016-1,76,1.2(04),4,65.0,0.0,0.0,2.0,1036.1(24),5.0,1019.5,1018.9,8.2,20.5(08),13.4,0.0,0.0,2,26/18.9(11),0.0,25,21.0,0.0,2.0,1.4(17),361.0,95.0,0.0,0.0,,1.7,3.0,0.0,15.0,0.0,11.9,0.0,12.2,16.1,0.0,999.7(04),1.0,21272.0
2016-2,76,15.1(26),1,63.0,0.0,0.0,6.1,1036.0(04),3.0,1015.6,1015.0,7.4,23.3(13),13.2,0.0,0.0,6,99/18.6(09),1.0,22,57.0,0.0,8.0,2.8(17),362.0,91.0,0.0,0.0,,34.1,8.0,0.0,16.0,0.0,11.6,0.0,11.9,16.3,0.0,987.2(27),7.0,31848.0
2016-3,76,16.2(16),3,64.0,0.0,1.0,6.5,1022.0(25),1.0,1013.8,1013.2,8.0,21.5(31),12.4,0.0,0.0,3,29/23.6(02),1.0,25,54.0,0.0,7.0,3.7(10),355.0,94.0,0.0,0.0,,33.7,8.0,1.0,17.0,0.0,12.2,0.0,12.2,16.3,0.0,996.8(05),4.0,
2016-4,76,10.0(04),8,71.0,0.0,0.0,6.7,1021.7(18),2.0,1013.5,1012.9,11.2,22.7(16),14.3,0.0,0.0,0,08/18.1(20),1.0,22,50.0,0.0,12.0,8.4(08),367.0,124.0,0.0,0.0,,44.5,13.0,1.0,18.0,0.0,13.8,0.0,14.8,18.3,0.0,1000.9(05),10.0,56955.0
2016-5,76,6.3(10),5,69.0,,,,1022.4(03),2.0,1014.4,1013.8,13.8,26.9(29),16.9,0.0,0.0,3,25/16.4(29),0.0,23,,0.0,8.0,8.0(01),355.0,147.0,0.0,0.0,,16.9,,,17.0,0.0,17.8,,17.5,21.2,0.0,1002.9(11),3.0,69148.0
2016-6,76,24.7(18),2,64.0,0.0,1.0,,1024.3(18),3.0,1016.0,1015.4,18.5,31.3(14),22.7,1.0,0.0,6,06/16.4(18),1.0,22,,0.0,3.0,12.9(18),334.0,184.0,0.0,0.0,,27.7,3.0,3.0,17.0,0.0,22.0,0.0,22.1,25.7,0.0,1000.0(15),2.0,78264.0
2016-7,76,7.7(22),0,65.0,0.0,0.0,9.7,1022.6(15),1.0,1017.8,1017.2,21.8,31.2(08),24.7,5.0,0.0,11,25/16.9(20),0.0,20,66.0,0.0,4.0,18.3(14),335.0,224.0,0.0,0.0,,14.2,3.0,1.0,17.0,0.0,25.9,0.0,25.2,28.5,0.0,1011.0(22),4.0,83416.0
2016-8,76,0.4(29),0,64.0,0.0,0.0,9.4,1024.7(12),0.0,1018.9,1018.3,22.0,31.8(04),25.0,5.0,0.0,10,36/14.4(17),0.0,21,69.0,0.0,3.0,19.8(14),328.0,218.0,0.0,0.0,,0.6,3.0,1.0,16.0,0.0,26.3,0.0,25.4,28.8,0.0,1009.5(19),0.0,71806.0
2016-9,76,17.6(13),0,65.0,0.0,0.0,7.7,1029.1(28),2.0,1018.3,1017.7,19.4,31.6(05),24.2,4.0,0.0,6,27/17.5(14),2.0,24,61.0,0.0,7.0,14.9(15),330.0,198.0,0.0,0.0,,37.1,8.0,5.0,16.0,0.0,23.8,0.0,23.4,27.5,0.0,1007.9(14),3.0,53178.0
2017-10,76,37.5(18),2,72.0,0.0,1.0,6.5,1028.1(15),1.0,1021.8,1021.2,16.2,26.0(06),19.5,0.0,0.0,4,27/16.1(18),1.0,25,59.0,0.0,5.0,12.4(30),305.0,173.0,1.0,0.0,,43.5,7.0,1.0,14.0,0.0,19.6,0.0,20.1,23.9,0.0,1005.1(19),2.0,38791.0
2017-11,76,4.9(04),2,60.0,0.0,0.0,5.9,1030.2(27),0.0,1018.2,1017.6,8.1,23.2(04),15.6,0.0,0.0,12,01/13.9(15),0.0,16,59.0,0.0,2.0,3.6(30),346.0,95.0,0.0,0.0,,5.3,2.0,1.0,14.0,0.0,14.3,0.0,13.3,18.4,0.0,1005.3(29),1.0,27623.0
2017-12,76,1.1(11),2,61.0,0.0,0.0,3.5,1036.5(21),2.0,1021.2,1020.6,5.1,21.9(30),8.6,0.0,0.0,6,30/27.2(27),0.0,23,38.0,1.0,5.0,1.9(02),384.0,77.0,0.0,0.0,,3.2,6.0,0.0,15.0,0.0,8.6,0.0,9.9,14.7,0.0,988.5(11),2.0,18319.0
2017-13,76,64.7(24/mar),35,66.0,0.0,3.0,6.7,1036.5(21/dic),27.0,1018.4,1017.8,13.5,34.3(03/ago),26.1,24.0,0.0,74,22/30.8(05/feb),12.0,256,54.0,2.0,70.0,-0.6(18/ene),359.0,147.0,2.0,0.0,,353.7,81.0,10.0,16.0,1.0,8.4,0.0,17.6,21.6,0.0,987.7(04/mar),42.0,595524.0
2017-1,76,18.6(27),8,66.0,0.0,0.0,3.6,1030.8(07),8.0,1020.3,1019.7,4.9,16.9(08),8.9,0.0,0.0,2,07/23.3(21),1.0,21,38.0,0.0,7.0,-0.6(18),438.0,78.0,0.0,0.0,,34.6,7.0,2.0,18.0,1.0,8.4,0.0,9.0,13.2,0.0,1008.3(10),4.0,20258.0
2017-2,76,11.1(07),5,74.0,0.0,1.0,5.4,1033.5(15),5.0,1018.4,1017.8,8.8,19.2(04),13.6,0.0,0.0,5,22/30.8(05),2.0,18,50.0,1.0,5.0,4.3(09),398.0,109.0,0.0,0.0,,28.3,5.0,0.0,18.0,0.0,14.1,0.0,12.5,16.3,0.0,1004.4(05),4.0,28950.0
2017-3,76,64.7(24),4,70.0,0.0,1.0,7.9,1028.6(14),3.0,1018.8,1018.2,9.5,24.1(06),12.0,0.0,0.0,7,25/22.2(04),2.0,20,66.0,0.0,5.0,5.9(05),339.0,112.0,1.0,0.0,,84.0,6.0,1.0,17.0,0.0,12.4,0.0,13.8,18.0,0.0,987.7(04),3.0,52023.0
2017-4,76,24.9(26),4,68.0,0.0,0.0,8.8,1029.5(21),0.0,1018.8,1018.2,10.6,22.3(04),14.2,0.0,0.0,9,20/15.0(26),1.0,17,66.0,0.0,8.0,6.3(28),338.0,121.0,0.0,0.0,,41.9,10.0,1.0,16.0,0.0,11.7,0.0,14.7,18.9,0.0,1005.0(26),5.0,63077.0
2017-5,76,12.0(11),2,64.0,0.0,0.0,9.1,1027.7(15),2.0,1016.9,1016.3,15.6,27.0(24),19.3,0.0,0.0,6,06/18.1(05),1.0,23,63.0,0.0,6.0,10.5(02),354.0,154.0,0.0,0.0,,15.5,6.0,0.0,16.0,0.0,18.1,0.0,19.4,23.2,0.0,999.2(11),3.0,78262.0
2017-6,76,8.9(04),2,62.0,0.0,0.0,8.3,1022.4(07),1.0,1015.7,1015.1,20.8,32.3(28),24.4,6.0,0.0,10,27/21.7(28),0.0,18,55.0,0.0,5.0,16.4(30),348.0,206.0,0.0,0.0,,12.1,7.0,2.0,17.0,0.0,21.4,0.0,24.6,28.3,0.0,1001.9(28),3.0,72856.0
2017-7,76,2.8(23),0,65.0,0.0,0.0,8.8,1022.9(03),3.0,1016.1,1015.6,22.3,31.0(30),25.1,5.0,0.0,3,26/18.6(23),0.0,28,60.0,0.0,2.0,18.1(02),364.0,229.0,0.0,0.0,,2.9,3.0,1.0,17.0,0.0,25.2,0.0,25.7,29.1,0.0,1009.1(31),1.0,79599.0
2017-8,76,11.4(31),1,65.0,0.0,0.0,6.9,1021.7(12),2.0,1016.9,1016.4,22.7,34.3(03),26.1,13.0,0.0,6,08/19.7(08),1.0,24,50.0,0.0,7.0,17.0(10),329.0,233.0,0.0,0.0,,17.5,9.0,0.0,16.0,0.0,24.1,0.0,26.2,29.6,0.0,1008.6(08),3.0,65854.0
2017-9,76,15.6(30),3,67.0,0.0,0.0,6.1,1025.2(28),0.0,1017.4,1016.8,17.6,29.1(10),22.3,0.0,0.0,4,99/15.0(09),3.0,23,49.0,0.0,13.0,12.0(16),361.0,181.0,0.0,0.0,,64.9,13.0,1.0,18.0,0.0,18.1,0.0,21.6,25.5,0.0,1002.9(09),11.0,49912.0
2018-10,76,24.1(30),7,73.0,0.0,0.0,5.5,1026.4(23),5.0,1014.2,1013.6,15.0,26.0(03),19.7,0.0,0.0,9,99/17.5(14),6.0,15,50.0,0.0,13.0,5.4(30),362.0,165.0,0.0,0.0,,140.3,14.0,5.0,16.0,0.0,13.1,0.0,19.0,22.9,0.0,990.5(29),11.0,35293.0
2018-11,76,60.4(15),7,78.0,0.0,0.0,3.1,1025.9(13),0.0,1014.3,1013.9,10.3,21.7(11),15.1,0.0,0.0,1,07/15.0(18),3.0,22,31.0,0.0,9.0,5.6(27),345.0,128.0,1.0,0.0,,104.8,10.0,4.0,14.0,0.0,12.6,0.0,14.1,18.0,0.0,999.4(19),7.0,20713.0
2018-12,76,4.3(13),1,75.0,0.0,0.0,3.7,1030.9(26),0.0,1023.8,1023.2,7.8,20.3(22),10.8,0.0,0.0,4,31/14.4(17),0.0,26,40.0,0.0,1.0,3.9(30),359.0,105.0,0.0,0.0,,4.3,1.0,0.0,14.0,0.0,11.7,0.0,12.0,16.2,0.0,1002.9(13),1.0,19837.0
2018-13,76,74.0(30/ago),55,68.0,1.0,2.0,6.6,1037.0(28/ene),,1015.3,1014.7,13.9,37.0(04/ago),27.3,34.0,0.0,56,,22.0,254,53.0,,103.0,0.6(09/feb),,150.0,5.0,0.0,,753.4,110.0,24.0,16.0,0.0,5.1,1.0,17.8,21.6,0.0,987.4(01/mar),69.0,571832.0
2018-1,76,33.6(26),4,65.0,0.0,0.0,5.1,1037.0(28),5.0,1019.8,1019.2,7.7,23.8(21),15.0,0.0,0.0,9,31/19.7(17),2.0,18,53.0,0.0,6.0,2.8(13),373.0,93.0,1.0,0.0,,54.4,6.0,1.0,17.0,0.0,12.2,0.0,12.1,16.5,0.0,997.9(06),5.0,24959.0
2018-2,76,51.9(04),8,71.0,0.0,1.0,3.8,1024.2(15),3.0,1012.7,1012.1,4.6,17.0(15),10.4,0.0,0.0,4,36/21.1(04),3.0,16,36.0,0.0,13.0,0.6(09),352.0,81.0,1.0,0.0,,114.3,12.0,0.0,15.0,0.0,5.1,1.0,8.5,12.4,0.0,997.3(28),8.0,22736.0
2018-3,76,29.7(19),5,63.0,0.0,0.0,6.7,1021.3(27),7.0,1005.6,1005.0,8.1,20.5(12),12.1,0.0,0.0,0,99/21.1(02),2.0,26,55.0,0.0,11.0,2.6(20),372.0,93.0,0.0,0.0,,70.5,13.0,1.0,18.0,0.0,10.0,0.0,12.5,16.7,0.0,987.4(01),7.0,47196.0
2018-4,76,25.8(30),7,68.0,0.0,0.0,7.9,1025.9(18),4.0,1013.4,1012.8,12.1,25.5(25),15.8,0.0,0.0,5,30/22.8(29),2.0,18,60.0,0.0,10.0,7.3(10),355.0,127.0,0.0,0.0,,75.2,10.0,0.0,17.0,0.0,15.0,0.0,16.0,19.8,0.0,991.6(11),7.0,58989.0
2018-5,76,7.2(01),7,67.0,0.0,0.0,7.9,1019.4(31),1.0,1014.5,1013.9,15.0,25.2(25),19.8,0.0,0.0,3,09/16.4(25),0.0,21,54.0,0.0,9.0,7.2(02),355.0,152.0,0.0,0.0,,21.1,11.0,2.0,17.0,0.0,16.8,0.0,18.6,22.2,0.0,1006.7(03),5.0,70004.0
2018-6,76,33.9(03),1,63.0,0.0,1.0,9.2,1021.3(19),2.0,1014.7,1014.1,19.4,31.3(13),23.2,1.0,0.0,6,02/15.3(03),1.0,23,61.0,0.0,6.0,15.3(04),315.0,188.0,1.0,0.0,,36.5,7.0,2.0,15.0,0.0,21.1,0.0,22.9,26.3,0.0,1008.0(11),2.0,72833.0
2018-7,76,13.8(16),1,62.0,1.0,0.0,10.5,1020.3(06),0.0,1014.8,1014.2,22.6,31.7(31),24.6,14.0,0.0,8,35/13.3(16),1.0,22,71.0,0.0,5.0,20.1(23),322.0,225.0,0.0,0.0,,17.5,5.0,2.0,16.0,0.0,27.2,0.0,26.2,29.8,0.0,1008.5(01),3.0,82525.0
2018-8,76,74.0(30),2,62.0,0.0,0.0,8.7,1023.5(10),1.0,1016.5,1015.9,23.4,37.0(04),27.3,19.0,0.0,4,04/16.1(17),1.0,25,63.0,0.0,8.0,19.1(18),331.0,227.0,1.0,0.0,,83.4,9.0,4.0,16.0,0.0,26.1,0.0,27.1,30.9,0.0,1011.0(13),5.0,67309.0
2018-9,76,15.7(05),5,70.0,0.0,0.0,7.2,1031.3(26),,1019.3,1018.7,20.5,29.7(20),23.3,0.0,0.0,3,,1.0,22,58.0,,12.0,15.8(27),,216.0,0.0,0.0,,31.1,12.0,3.0,16.0,0.0,24.2,0.0,24.0,27.5,0.0,1009.8(03),8.0,49438.0
2019-10,76,43.6(22),6,72.0,0.0,1.0,5.3,1022.8(10),2.0,1016.0,1015.4,16.0,26.8(01),21.0,0.0,0.0,5,09/20.6(22),2.0,20,48.0,0.0,7.0,11.8(16),340.0,173.0,1.0,0.0,,80.7,7.0,4.0,16.0,0.0,18.8,0.0,19.8,23.6,0.0,1001.9(23),4.0,34664.0
2019-11,76,8.3(22),2,65.0,0.0,0.0,4.5,1020.7(29),6.0,1008.1,1007.5,9.0,24.7(04),16.1,0.0,0.0,4,29/19.7(03),0.0,24,46.0,0.0,9.0,3.2(20),357.0,101.0,0.0,0.0,,25.5,11.0,1.0,15.0,0.0,14.1,0.0,13.5,18.0,0.0,988.6(23),4.0,25620.0
2019-12,76,68.9(04),3,73.0,0.0,0.0,2.7,1033.9(30),8.0,1017.2,1016.6,9.0,21.0(13),13.4,0.0,0.0,6,29/24.7(21),1.0,22,29.0,0.0,6.0,4.8(28),416.0,109.0,1.0,0.0,,90.4,7.0,1.0,17.0,0.0,14.5,0.0,12.8,16.6,0.0,993.8(21),4.0,18406.0
2019-13,76,72.9(02/sep),45,68.0,2.0,5.0,7.1,1035.8(14/feb),,1016.3,1015.7,13.4,35.0(29/jun),26.0,32.0,0.0,97,,18.0,223,57.0,,74.0,1.3(11/ene),,149.0,8.0,0.0,,672.8,80.0,24.0,17.0,0.0,10.3,0.0,17.5,21.5,0.0,988.6(23/nov),45.0,599972.0
2019-1,76,13.2(20),4,64.0,0.0,0.0,4.3,1032.8(04),3.0,1016.9,1016.3,4.6,17.3(01),7.8,0.0,0.0,12,35/18.6(24),2.0,15,45.0,0.0,4.0,1.3(11),393.0,76.0,0.0,0.0,,32.6,5.0,0.0,15.0,0.0,10.3,0.0,9.4,14.1,0.0,994.4(23),3.0,24650.0
2019-2,76,0.1(01),0,71.0,0.0,1.0,7.8,1035.8(14),,1023.8,1023.4,6.3,19.3(10),9.0,0.0,0.0,13,,0.0,15,73.0,,1.0,2.9(15),,98.0,0.0,0.0,,0.1,1.0,1.0,15.0,0.0,13.5,0.0,11.2,16.0,0.0,988.7(01),0.0,34576.0
2019-3,76,0.2(06),3,65.0,0.0,2.0,8.9,1030.7(11),1.0,1022.4,1021.8,9.0,22.4(04),11.6,0.0,0.0,9,07/15.3(04),0.0,19,74.0,0.0,1.0,6.0(27),350.0,101.0,0.0,0.0,,0.2,1.0,0.0,17.0,0.0,14.1,0.0,13.5,18.0,0.0,1005.3(06),0.0,54277.0
2019-4,76,10.5(09),11,67.0,1.0,0.0,6.3,1025.1(27),6.0,1012.8,1012.2,11.2,24.5(26),15.9,0.0,0.0,2,10/20.6(19),1.0,17,47.0,0.0,13.0,6.0(04),412.0,118.0,0.0,0.0,,24.3,12.0,4.0,20.0,0.0,16.0,0.0,14.9,18.5,0.0,996.1(23),7.0,55012.0
2019-5,76,36.7(17),6,70.0,0.0,0.0,8.5,1025.2(30),,1015.0,1014.4,13.1,24.4(26),15.8,0.0,0.0,7,,3.0,18,59.0,,10.0,9.2(04),,142.0,1.0,0.0,,89.2,12.0,1.0,16.0,0.0,16.0,0.0,16.8,20.4,0.0,1001.3(17),7.0,69705.0
2019-6,76,30.7(11),2,66.0,0.0,1.0,10.2,1023.2(08),2.0,1015.5,1014.9,18.2,35.0(29),24.2,4.0,0.0,9,30/16.9(05),1.0,19,67.0,0.0,2.0,11.4(12),368.0,185.0,1.0,0.0,,37.4,2.0,0.0,19.0,0.0,20.1,0.0,22.1,26.0,0.0,1005.3(05),2.0,81403.0
2019-7,76,44.3(27),2,66.0,0.0,0.0,10.0,1021.4(22),1.0,1014.1,1013.5,22.5,31.8(26),24.8,14.0,0.0,15,04/16.1(17),1.0,14,67.0,0.0,7.0,19.7(28),322.0,243.0,1.0,0.0,,53.1,7.0,6.0,15.0,0.0,27.3,0.0,26.2,29.8,0.0,1002.0(27),4.0,79642.0
2019-8,76,52.5(11),2,67.0,1.0,0.0,9.3,1020.6(20),1.0,1015.8,1015.3,22.8,31.9(05),26.0,13.0,0.0,11,28/23.6(12),2.0,18,67.0,0.0,4.0,19.6(12),334.0,240.0,1.0,0.0,,80.7,3.0,2.0,16.0,0.0,27.5,0.0,26.3,29.8,0.0,1008.7(07),3.0,70438.0
2019-9,76,72.9(02),4,68.0,0.0,0.0,7.8,1030.3(13),3.0,1017.8,1017.2,19.4,30.6(01),21.7,1.0,0.0,4,13/19.7(08),5.0,22,62.0,0.0,10.0,15.2(10),369.0,199.0,2.0,0.0,,158.6,12.0,4.0,17.0,0.0,23.8,0.0,23.2,27.0,0.0,1006.6(10),7.0,51579.0
2020-10,76,74.5(10),5,67.0,0.0,0.0,6.4,1026.7(29),,1015.9,1015.3,12.6,25.9(01),18.4,0.0,0.0,6,,1.0,20,58.0,,7.0,7.3(17),,139.0,1.0,0.0,,81.2,8.0,2.0,16.0,0.0,18.5,0.0,17.3,22.0,0.0,988.7(02),4.0,
2020-11,76,32.5(27),7,79.0,0.0,1.0,3.8,1030.2(21),3.0,1022.4,1021.8,10.8,21.6(14),16.9,0.0,0.0,10,99/18.1(27),1.0,13,38.0,0.0,7.0,4.6(22),385.0,137.0,1.0,0.0,,51.0,7.0,3.0,16.0,0.0,14.6,0.0,14.9,19.0,0.0,1003.8(28),6.0,
2020-12,76,21.0(17),4,68.0,0.0,3.0,3.2,1028.0(21),4.0,1012.0,1011.4,6.7,17.8(12),11.5,0.0,0.0,3,31/18.6(28),1.0,24,34.0,0.0,6.0,2.3(27),352.0,92.0,0.0,0.0,,25.4,6.0,0.0,15.0,0.0,11.1,0.0,10.8,14.7,0.0,989.7(28),3.0,
2020-13,76,87.9(21/ene),58,71.0,0.0,9.0,6.7,1034.0(22/feb),,1017.5,1016.9,13.6,32.1(01/ago),25.2,31.0,0.0,81,,25.0,227,54.0,,81.0,2.3(27/dic),,155.0,11.0,1.0,,1012.5,86.0,17.0,17.0,0.0,11.0,0.0,17.6,21.5,0.0,988.7(02/oct),60.0,
2020-1,76,87.9(21),5,73.0,0.0,0.0,3.8,1033.0(01),5.0,1025.0,1024.4,6.2,19.2(31),10.5,0.0,0.0,7,18/29.2(21),4.0,19,40.0,1.0,7.0,2.4(12),458.0,96.0,2.0,0.0,,173.8,7.0,0.0,19.0,0.0,11.0,0.0,10.6,14.9,0.0,1015.8(28),5.0,
2020-2,76,1.1(17),6,76.0,0.0,0.0,5.9,1034.0(22),1.0,1024.3,1023.7,9.0,21.6(10),13.3,0.0,0.0,8,33/15.3(26),0.0,15,56.0,0.0,1.0,4.8(06),348.0,116.0,0.0,0.0,,1.1,1.0,0.0,16.0,0.0,13.5,0.0,13.1,17.1,0.0,1007.5(29),1.0,
2020-3,76,20.4(23),7,70.0,0.0,2.0,5.7,1029.1(17),9.0,1016.5,1016.0,9.1,21.1(09),13.4,0.0,0.0,0,30/24.2(02),2.0,24,48.0,0.0,8.0,3.7(27),457.0,108.0,0.0,1.0,,54.5,9.0,0.0,21.0,0.0,13.0,0.0,13.1,17.0,0.0,992.5(02),6.0,
2020-4,76,78.5(19),10,77.0,0.0,2.0,6.8,1027.3(07),4.0,1016.0,1015.4,12.0,25.3(30),15.4,0.0,0.0,4,08/18.9(01),7.0,16,51.0,0.0,8.0,7.6(05),376.0,140.0,3.0,0.0,,263.5,8.0,1.0,19.0,0.0,13.0,0.0,15.4,18.7,0.0,1002.1(21),8.0,56090.0
