fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,np_100,n_nub,p_sol,np_001,ta_min,w_rec,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,nw_55,w_racha,nw_91,ts_20,ts_10,ts_50
2008-4,1505,45.8(08),,75.0,1.0,5.0,5.5,978.7(01),1012.8,960.4,4.7,29.2(25),9.7,0.0,,,9.0,,41.0,19.0,-0.8(07),233.0,96.0,2.0,,530.0,185.8,19.0,0.0,11.0,2.0,6.9,0.0,10.6,16.5,,929.7(18),16.0,2.0,20/19.2(18),0.0,,,
2008-5,1505,21.8(23),,77.0,0.0,4.0,3.7,970.8(04),1011.8,960.0,8.3,26.8(03),11.3,0.0,,,5.0,,25.0,23.0,2.5(02),184.0,120.0,0.0,,551.0,166.7,24.0,1.0,9.0,0.0,12.5,0.0,13.5,18.6,,952.4(26),21.0,0.0,20/13.3(29),0.0,,,
2008-6,1505,26.3(15),,70.0,0.0,0.0,7.5,973.2(27),1018.8,967.4,10.0,29.9(21),16.3,0.0,,,1.0,,49.0,10.0,4.5(07),201.0,141.0,0.0,,,34.7,10.0,0.0,10.0,0.0,16.8,0.0,16.3,22.5,,954.7(16),5.0,0.0,06/13.1(09),0.0,,,
2008-7,1505,7.8(10),,68.0,0.0,3.0,7.4,974.5(15),1017.4,966.2,11.6,29.8(22),16.8,0.0,,,0.0,,49.0,9.0,4.7(08),225.0,145.0,0.0,,880.0,18.9,15.0,0.0,11.0,0.0,18.3,0.0,17.9,24.1,,961.1(25),7.0,0.0,21/15.0(31),0.0,,,
2008-8,1505,22.0(15),,69.0,0.0,5.0,,972.4(02),1016.9,965.8,12.1,31.8(03),16.9,5.0,,,2.0,,,9.0,5.5(20),,151.0,0.0,,751.0,47.2,13.0,3.0,,0.0,19.4,0.0,18.7,25.4,,953.2(11),7.0,,,,,,
2008-9,1505,19.9(03),,75.0,0.0,5.0,7.0,972.0(12),1016.8,965.1,8.9,28.2(20),13.8,0.0,,,2.0,,57.0,10.0,3.2(27),173.0,135.0,0.0,,537.0,63.3,12.0,0.0,8.0,0.0,17.0,0.0,15.6,22.3,,948.1(05),9.0,2.0,20/17.8(05),0.0,,,
2009-10,1505,38.1(05),,79.0,0.0,6.0,5.3,974.9(31),1016.8,965.1,9.9,25.7(28),16.4,0.0,,,3.0,,48.0,15.0,-0.1(17),165.0,139.0,1.0,,442.0,126.5,17.0,0.0,7.0,1.0,12.9,0.0,15.4,20.9,,943.0(21),10.0,0.0,15/13.3(20),0.0,,,
2009-11,1505,39.9(15),,83.0,1.0,1.0,2.2,978.1(23),1017.1,964.4,7.3,18.2(01),12.1,0.0,,,10.0,,23.0,24.0,-0.3(18),250.0,108.0,1.0,,520.0,224.1,23.0,1.0,11.0,1.0,7.8,0.0,10.5,13.7,,950.4(13),19.0,6.0,22/19.7(13),0.0,,,
2009-12,1505,39.1(05),,85.0,0.0,4.0,2.4,974.8(09),1010.3,957.1,2.4,16.2(09),9.9,0.0,,,10.0,,27.0,23.0,-8.0(20),182.0,86.0,2.0,,288.0,250.8,18.0,0.0,8.0,10.0,4.3,7.0,6.2,10.0,,923.0(24),17.0,4.0,19/17.2(30),0.0,,,
2009-13,1505,45.0(22/jul),,76.0,,,,979.7(22/feb),1017.1,964.8,6.6,34.3(08/sep),16.7,11.0,,,41.0,,,170.0,-8.0(20/dic),,115.0,5.0,,,1208.6,,,9.0,43.0,2.8,,12.3,17.9,,923.0(24/dic),133.0,,,,,,
2009-1,1505,28.3(25),,81.0,1.0,3.0,2.6,977.9(11),1016.1,962.6,2.3,14.8(01),11.1,0.0,,,5.0,,27.0,26.0,-6.4(11),255.0,81.0,0.0,,312.0,169.7,22.0,0.0,10.0,8.0,2.8,3.0,6.1,9.7,,941.1(23),22.0,6.0,24/30.8(23),1.0,,,
2009-2,1505,16.8(04),,79.0,,,,979.7(22),1018.4,965.0,0.9,21.4(27),5.0,0.0,,,1.0,,,12.0,-2.8(17),,79.0,0.0,,306.0,56.5,,,9.0,11.0,5.6,,6.9,12.9,,933.3(01),10.0,,,,,,
2009-3,1505,19.3(04),,70.0,3.0,8.0,7.5,973.7(22),1019.4,966.3,1.3,26.0(17),8.6,0.0,,,1.0,,62.0,9.0,-3.1(31),180.0,80.0,0.0,,741.0,52.5,6.0,0.0,9.0,9.0,8.2,0.0,9.2,17.1,,947.1(04),7.0,2.0,32/16.1(05),0.0,,,
2009-4,1505,17.5(09),,74.0,7.0,5.0,5.3,975.7(21),1016.5,963.7,3.5,26.6(23),8.8,0.0,,,2.0,,40.0,20.0,-2.4(01),199.0,88.0,0.0,,609.0,78.3,14.0,3.0,10.0,3.0,10.7,0.0,9.4,15.3,,951.0(15),16.0,0.0,20/14.2(09),0.0,,,
2009-5,1505,19.4(23),,73.0,0.0,5.0,7.1,977.2(26),1018.5,966.4,6.9,31.2(29),11.8,2.0,,,4.0,,48.0,11.0,0.3(01),193.0,116.0,0.0,,783.0,85.9,13.0,2.0,9.0,0.0,12.4,0.0,13.3,19.7,,954.8(10),11.0,0.0,04/13.3(03),0.0,,,
2009-6,1505,16.6(09),,75.0,0.0,10.0,5.2,972.3(20),1016.1,964.8,11.9,29.6(30),16.2,0.0,,,3.0,,34.0,12.0,7.8(22),199.0,151.0,0.0,,639.0,80.3,14.0,0.0,9.0,0.0,14.8,0.0,17.3,22.6,,951.0(08),10.0,2.0,24/16.1(08),0.0,,,
2009-7,1505,45.0(22),,68.0,0.0,5.0,7.0,977.8(17),1018.5,967.3,11.2,30.8(20),15.9,1.0,,,1.0,,46.0,6.0,4.8(18),191.0,145.0,1.0,,,53.2,11.0,0.0,10.0,0.0,18.2,0.0,17.6,24.0,,952.8(22),3.0,0.0,23/13.3(14),0.0,,,
2009-8,1505,10.7(24),,72.0,0.0,4.0,7.5,973.9(20),1017.9,966.9,12.2,34.1(15),16.7,6.0,,,1.0,,54.0,7.0,7.1(10),166.0,160.0,0.0,,,22.9,8.0,1.0,8.0,0.0,16.7,0.0,18.8,25.3,,960.5(31),4.0,0.0,02/13.6(28),0.0,,,
2009-9,1505,2.5(17),,74.0,0.0,8.0,8.2,975.4(20),1019.4,967.8,9.8,34.3(08),16.6,2.0,,,0.0,,66.0,5.0,3.0(21),173.0,142.0,0.0,,618.0,7.9,6.0,0.0,8.0,0.0,15.9,0.0,17.0,24.1,,959.6(17),4.0,0.0,22/11.9(02),0.0,,,
2010-10,1505,32.3(03),,79.0,0.0,9.0,5.5,975.1(26),1013.2,961.1,7.1,22.9(07),14.8,0.0,,,7.0,,50.0,15.0,-0.1(19),193.0,117.0,2.0,,501.0,184.7,16.0,1.0,9.0,2.0,12.3,0.0,12.8,18.4,,936.8(03),10.0,4.0,19/18.6(03),0.0,,,
2010-11,1505,29.0(13),,86.0,1.0,8.0,2.6,978.8(04),1013.9,960.9,4.5,19.7(04),12.0,0.0,,,6.0,,27.0,22.0,-5.1(29),197.0,97.0,0.0,,248.0,173.5,20.0,2.0,8.0,6.0,5.1,2.0,8.3,12.0,,937.7(09),17.0,2.0,19/17.5(13),0.0,,,
2010-12,1505,32.3(07),,84.0,1.0,4.0,2.8,978.7(15),1012.9,959.5,1.5,15.9(11),10.7,0.0,,,4.0,,31.0,20.0,-6.3(26),164.0,81.0,1.0,,242.0,136.2,15.0,0.0,7.0,15.0,3.1,4.0,5.7,9.8,,939.1(22),13.0,1.0,15/15.3(27),0.0,,,
2010-13,1505,73.8(09/jun),,76.0,12.0,66.0,5.4,978.8(04/nov),1015.2,963.0,6.4,35.8(21/ago),17.4,14.0,,,35.0,,43.0,187.0,-9.2(10/ene),191.0,113.0,9.0,,,1303.9,179.0,12.0,9.0,61.0,1.0,10.0,12.0,17.6,,922.0(27/feb),136.0,21.0,30/27.8(14/ene),1.0,,,
2010-1,1505,31.3(13),,85.0,2.0,3.0,2.0,976.3(24),1016.2,962.7,2.3,16.1(18),9.8,0.0,,,3.0,,21.0,27.0,-9.2(10),198.0,83.0,1.0,,328.0,142.5,22.0,0.0,9.0,12.0,1.0,4.0,5.9,9.5,,936.0(14),22.0,1.0,30/27.8(14),1.0,,,
2010-2,1505,56.4(24),,76.0,1.0,3.0,3.8,971.0(01),1006.5,953.5,1.6,15.8(27),7.6,0.0,,,4.0,,36.0,19.0,-5.4(14),240.0,74.0,2.0,,499.0,194.1,18.0,0.0,11.0,12.0,6.4,0.0,6.1,10.6,,922.0(27),16.0,6.0,26/24.7(25),0.0,,,
2010-3,1505,26.0(25),,70.0,4.0,2.0,5.2,978.3(14),1016.4,963.3,2.4,21.2(17),11.2,0.0,,,3.0,,44.0,17.0,-4.2(15),217.0,78.0,0.0,,770.0,119.7,13.0,0.0,10.0,11.0,8.2,0.0,8.2,13.9,,945.2(25),15.0,4.0,22/19.7(25),0.0,,,
2010-4,1505,16.9(17),,71.0,1.0,8.0,6.8,975.3(04),1016.7,964.4,5.5,28.9(28),11.0,0.0,,,1.0,,51.0,16.0,-1.0(05),162.0,104.0,0.0,,735.0,77.2,17.0,5.0,8.0,1.0,10.0,0.0,12.3,19.2,,953.6(15),14.0,1.0,23/16.4(02),0.0,,,
2010-5,1505,13.9(08),,72.0,1.0,6.0,5.9,975.7(18),1016.9,964.9,6.8,30.8(22),12.5,1.0,,,2.0,,40.0,18.0,-0.4(06),180.0,116.0,0.0,,586.0,65.0,17.0,0.0,9.0,2.0,11.4,0.0,12.9,19.0,,944.8(09),12.0,2.0,21/16.4(09),0.0,,,
2010-6,1505,73.8(09),,76.0,0.0,7.0,6.8,970.6(29),1016.4,965.0,10.3,30.3(30),15.4,1.0,,,4.0,,44.0,12.0,4.9(21),179.0,147.0,3.0,,526.0,163.8,12.0,2.0,9.0,0.0,13.5,0.0,16.2,22.0,,947.1(09),7.0,0.0,03/12.5(20),0.0,,,
2010-7,1505,12.0(08),,73.0,1.0,2.0,8.1,974.3(23),1018.7,967.7,13.4,32.3(08),17.4,3.0,,,1.0,,54.0,8.0,6.7(23),202.0,167.0,0.0,,,18.5,9.0,1.0,10.0,0.0,19.3,0.0,19.3,25.2,,960.1(14),4.0,0.0,24/13.6(14),0.0,,,
2010-8,1505,6.7(23),,68.0,0.0,1.0,8.8,971.6(21),1017.8,966.9,12.4,35.8(21),16.9,5.0,,,0.0,,63.0,4.0,6.9(15),196.0,158.0,0.0,,,7.9,11.0,0.0,10.0,0.0,20.7,0.0,19.6,26.8,,957.6(31),1.0,0.0,23/14.4(26),0.0,,,
2010-9,1505,8.3(29),,71.0,0.0,13.0,6.9,974.5(13),1016.9,965.5,9.5,33.7(14),15.7,4.0,,,0.0,,55.0,9.0,1.7(27),159.0,138.0,0.0,,681.0,20.8,9.0,1.0,8.0,0.0,18.1,0.0,17.2,24.8,,951.3(07),5.0,0.0,29/13.9(07),0.0,,,
2011-10,1505,67.7(26),,73.0,0.0,8.0,7.4,978.0(08),1019.7,967.6,6.3,30.6(02),12.7,3.0,,,4.0,,66.0,8.0,-0.6(21),,116.0,2.0,,683.0,144.3,9.0,1.0,5.0,1.0,12.2,0.0,14.5,22.6,,939.8(24),7.0,,,,,,
2011-11,1505,20.0(02),,83.0,1.0,7.0,2.5,981.6(25),1016.3,963.6,5.8,20.7(12),15.2,0.0,,,3.0,,25.0,19.0,-0.1(28),,105.0,0.0,,422.0,81.3,19.0,0.0,6.0,1.0,8.7,0.0,10.1,14.4,,941.3(03),14.0,,,,,,
2011-12,1505,27.0(01),,89.0,0.0,5.0,2.3,986.1(29),1028.6,974.7,3.1,14.1(16),10.6,0.0,,,3.0,,25.0,21.0,-5.2(27),163.0,93.0,0.0,,188.0,87.6,24.0,0.0,7.0,9.0,6.0,0.0,7.0,10.9,,960.9(16),13.0,3.0,26/23.1(16),0.0,,,
2011-13,1505,67.7(26/oct),,76.0,6.0,50.0,,986.1(29/dic),1019.2,966.9,7.1,36.4(26/jun),17.4,16.0,,,25.0,,,142.0,-5.2(27/dic),,119.0,6.0,,,903.3,158.0,20.0,8.0,34.0,5.6,0.0,13.0,18.9,,933.0(16/feb),100.0,,,,,,
2011-1,1505,55.3(06),,83.0,0.0,2.0,3.2,976.5(12),1018.9,965.5,3.4,14.9(17),11.0,0.0,,,3.0,,33.0,19.0,-4.6(26),191.0,89.0,1.0,,459.0,152.4,19.0,1.0,9.0,8.0,5.6,0.0,7.2,11.0,,946.6(27),15.0,2.0,22/16.1(06),0.0,,,
2011-2,1505,29.1(16),,78.0,3.0,5.0,4.5,983.8(04),1021.5,968.1,2.1,19.7(25),9.9,0.0,,,4.0,,43.0,13.0,-3.8(02),205.0,83.0,0.0,,580.0,100.1,11.0,2.0,9.0,8.0,7.1,0.0,7.6,13.1,,933.0(16),10.0,4.0,24/19.7(20),0.0,,,
2011-3,1505,13.1(26),,76.0,0.0,3.0,5.3,977.6(01),1019.2,966.1,3.5,24.1(31),10.4,0.0,,,2.0,,45.0,16.0,-2.5(06),179.0,89.0,0.0,,648.0,65.5,17.0,0.0,8.0,7.0,8.5,0.0,9.3,15.0,,947.1(14),12.0,1.0,25/15.3(26),0.0,,,
2011-4,1505,40.6(19),,72.0,2.0,7.0,7.6,977.8(11),1015.9,964.1,7.0,31.8(08),11.6,2.0,,,3.0,,57.0,7.0,1.1(15),157.0,118.0,1.0,,872.0,87.8,7.0,6.0,8.0,0.0,14.7,0.0,14.3,21.6,,948.4(30),6.0,0.0,21/13.1(01),0.0,,,
2011-5,1505,34.8(01),,79.0,0.0,3.0,6.3,976.3(31),1018.6,966.7,9.3,28.7(25),13.3,0.0,,,2.0,,43.0,6.0,3.1(15),201.0,138.0,1.0,,803.0,74.8,7.0,5.0,10.0,0.0,14.3,0.0,14.8,20.3,,948.5(01),6.0,1.0,20/16.9(07),0.0,,,
2011-6,1505,0.9(06),,69.0,0.0,3.0,7.8,976.4(01),1019.1,967.7,9.1,36.4(26),14.2,3.0,,,0.0,,51.0,5.0,4.8(19),183.0,141.0,0.0,,924.0,2.1,8.0,3.0,9.0,0.0,15.8,0.0,16.2,23.3,,956.8(06),0.0,0.0,02/13.9(29),0.0,,,
2011-7,1505,7.8(11),,72.0,0.0,1.0,,972.2(13),1017.7,966.4,11.6,31.6(02),15.4,1.0,,,0.0,,,10.0,8.3(23),,150.0,0.0,,,24.4,14.0,1.0,8.0,0.0,17.8,0.0,17.7,23.7,,959.2(02),6.0,,,,,,
2011-8,1505,8.2(14),,71.0,0.0,0.0,,974.0(09),1016.0,964.9,11.8,35.2(20),17.4,5.0,,,0.0,,,12.0,5.5(27),,155.0,0.0,,,37.2,14.0,1.0,5.0,0.0,18.7,0.0,18.9,26.0,,955.7(31),7.0,,,,,,
2011-9,1505,33.6(02),,72.0,0.0,6.0,6.1,975.5(06),1018.3,967.0,11.7,31.7(09),16.1,2.0,,,1.0,,49.0,6.0,4.6(19),127.0,150.0,1.0,,639.0,45.8,9.0,0.0,6.0,0.0,18.7,0.0,18.3,24.9,,954.7(01),4.0,0.0,24/11.4(10),0.0,,,
2012-10,1505,18.6(16),,78.0,0.0,4.0,5.0,971.4(01),1013.6,961.6,7.1,28.1(07),16.5,0.0,,,2.0,,45.0,19.0,-1.8(29),133.0,121.0,0.0,,440.0,88.5,19.0,1.0,6.0,2.0,11.9,0.0,12.9,18.5,,946.2(31),12.0,0.0,21/12.2(16),0.0,,,
2012-11,1505,12.9(17),,85.0,1.0,5.0,2.5,975.7(12),1016.1,963.1,3.6,20.2(15),9.2,0.0,,,2.0,,25.0,23.0,-1.8(14),137.0,94.0,0.0,,299.0,115.4,22.0,0.0,6.0,3.0,6.9,0.0,8.0,12.4,,945.4(01),20.0,1.0,21/16.7(24),0.0,,,
2012-12,1505,33.7(14),,84.0,0.0,3.0,1.5,979.6(27),1020.9,967.6,5.4,17.8(23),11.1,0.0,,,6.0,,16.0,22.0,-3.9(10),203.0,93.0,1.0,,525.0,167.4,23.0,0.0,8.0,6.0,3.4,0.0,8.3,11.1,,944.7(14),18.0,3.0,18/17.5(24),0.0,,,
2012-13,1505,33.7(14/dic),,75.0,3.0,60.0,,986.5(04/feb),1019.5,967.0,6.3,36.6(09/ago),17.0,20.0,,,23.0,,,161.0,-7.0(04/feb),151.0,111.0,2.0,,7536.0,781.8,176.0,12.0,7.0,56.0,3.4,1.0,12.2,18.0,,944.1(25/abr),116.0,16.0,16/20.8(25/abr),0.0,,,
2012-1,1505,13.5(01),,86.0,0.0,14.0,3.0,985.6(19),1029.5,975.3,1.4,14.5(25),8.4,0.0,,,1.0,,31.0,14.0,-4.2(28),103.0,85.0,0.0,,244.0,27.7,17.0,0.0,4.0,16.0,4.3,0.0,6.1,10.7,,962.8(15),8.0,1.0,23/18.3(01),0.0,,,
2012-2,1505,6.5(05),,75.0,0.0,3.0,5.5,986.5(04),1029.6,975.3,-0.6,20.5(29),7.6,0.0,,,0.0,,51.0,7.0,-7.0(04),110.0,72.0,0.0,,415.0,21.2,8.0,0.0,5.0,18.0,5.6,1.0,5.7,11.9,,964.1(01),5.0,0.0,06/14.2(08),0.0,,,
2012-3,1505,12.5(17),,65.0,0.0,11.0,8.3,981.9(19),1025.4,972.3,1.6,26.0(26),7.6,0.0,,,1.0,,69.0,8.0,-3.0(06),129.0,81.0,0.0,,831.0,17.8,9.0,1.0,6.0,9.0,10.3,0.0,10.4,19.1,,959.0(31),3.0,1.0,08/16.1(20),0.0,,,
2012-4,1505,33.1(18),,79.0,2.0,1.0,3.6,975.2(16),1012.1,959.4,3.9,22.5(09),8.4,0.0,,,5.0,,27.0,23.0,-1.8(08),201.0,89.0,1.0,,529.0,165.0,21.0,1.0,9.0,2.0,8.8,0.0,8.5,13.0,,944.1(25),19.0,5.0,16/20.8(25),0.0,,,
2012-5,1505,12.3(04),,71.0,0.0,4.0,6.5,976.1(12),1016.0,964.2,8.7,30.8(24),14.1,1.0,,,2.0,,44.0,13.0,2.8(20),179.0,123.0,0.0,,942.0,53.2,14.0,4.0,9.0,0.0,13.5,0.0,14.7,20.6,,952.7(04),11.0,2.0,24/20.3(08),0.0,,,
2012-6,1505,16.4(17),,70.0,0.0,1.0,6.9,973.6(22),1016.8,965.5,10.9,34.2(01),17.0,3.0,,,2.0,,45.0,12.0,4.4(22),186.0,141.0,0.0,,828.0,62.7,17.0,3.0,9.0,0.0,16.9,0.0,16.7,22.5,,951.2(07),10.0,3.0,24/16.9(15),0.0,,,
2012-7,1505,5.1(07),,71.0,0.0,3.0,,976.6(16),1018.7,967.5,11.2,35.2(17),15.4,5.0,,,0.0,,,8.0,4.9(01),130.0,151.0,0.0,,700.0,11.7,9.0,1.0,7.0,0.0,17.4,0.0,17.9,24.6,,960.1(07),3.0,0.0,26/14.4(25),0.0,,,
2012-8,1505,4.7(14),,63.0,0.0,5.0,8.1,978.1(30),1017.7,966.7,11.9,36.6(09),17.0,6.0,,,0.0,,59.0,7.0,7.3(31),157.0,142.0,0.0,,1031.0,13.2,10.0,0.0,8.0,0.0,20.2,0.0,19.2,26.5,,953.7(14),3.0,0.0,25/15.0(15),0.0,,,
2012-9,1505,17.1(23),,71.0,0.0,6.0,7.7,975.3(01),1017.0,965.7,9.9,34.8(07),14.6,5.0,,,2.0,,61.0,5.0,3.7(27),145.0,139.0,0.0,,752.0,38.0,7.0,1.0,7.0,0.0,13.9,0.0,17.4,24.8,,950.7(23),4.0,0.0,24/15.0(23),0.0,,,
2013-10,1505,36.3(21),,79.0,0.0,5.0,4.9,975.3(30),1016.5,964.6,10.1,24.2(01),16.0,0.0,,,5.0,,45.0,19.0,0.8(30),169.0,134.0,1.0,,562.0,175.3,19.0,3.0,8.0,0.0,14.5,0.0,14.8,19.6,,948.9(22),18.0,1.0,24/17.5(28),0.0,,,
2013-11,1505,27.8(01),,83.0,0.0,1.0,2.4,981.6(14),1024.2,970.9,5.5,18.4(06),14.0,0.0,,,5.0,,25.0,19.0,-2.9(29),143.0,101.0,0.0,,334.0,115.2,20.0,0.0,6.0,5.0,9.6,0.0,9.2,12.8,,959.5(04),13.0,0.0,04/13.1(15),0.0,,,
2013-12,1505,27.3(24),,80.0,4.0,7.0,3.2,980.8(14),1023.6,969.8,1.0,17.2(12),7.6,0.0,,,6.0,,35.0,15.0,-7.9(09),183.0,77.0,0.0,,718.0,139.5,11.0,0.0,8.0,13.0,3.1,0.0,6.2,11.2,,942.3(25),13.0,3.0,25/19.7(24),0.0,,,
2013-13,1505,68.1(18/ene),,77.0,12.0,40.0,,986.2(04/ene),1018.6,966.2,6.9,36.0(21/ago),18.3,18.0,,,48.0,,,185.0,-7.9(09/dic),,115.0,5.0,,7445.0,1320.2,179.0,13.0,7.0,43.0,3.1,5.0,12.3,17.6,,926.7(19/ene),143.0,,,,,,
2013-1,1505,68.1(18),,88.0,0.0,5.0,1.7,986.2(04),1021.4,967.8,3.3,14.6(31),11.3,0.0,,,8.0,,18.0,23.0,-2.8(07),173.0,89.0,1.0,,378.0,223.8,21.0,0.0,7.0,8.0,4.1,2.0,7.0,10.6,,926.7(19),20.0,0.0,19/14.2(29),0.0,,,
2013-2,1505,28.2(10),,83.0,3.0,3.0,2.9,980.6(03),1021.3,967.7,2.5,16.8(16),7.5,0.0,,,4.0,,28.0,21.0,-2.1(28),125.0,83.0,0.0,,308.0,124.9,18.0,2.0,5.0,7.0,4.6,1.0,6.6,10.6,,948.9(22),15.0,2.0,24/17.5(10),0.0,,,
2013-3,1505,32.5(11),,77.0,0.0,2.0,3.9,970.1(14),1005.9,953.5,4.8,19.2(31),10.5,0.0,,,10.0,,33.0,26.0,-3.5(02),206.0,89.0,1.0,,776.0,242.1,24.0,3.0,8.0,7.0,6.2,2.0,8.9,12.9,,936.0(07),21.0,1.0,21/15.6(22),0.0,,,
2013-4,1505,32.8(10),,73.0,3.0,1.0,6.1,977.2(19),1017.2,964.5,4.8,26.3(25),9.7,0.0,,,4.0,,45.0,17.0,-1.2(06),179.0,93.0,1.0,,719.0,129.6,14.0,2.0,9.0,2.0,8.2,0.0,10.2,15.7,,946.7(01),16.0,1.0,24/16.1(10),0.0,,,
2013-5,1505,21.2(17),,74.0,2.0,2.0,6.1,975.7(31),1018.9,966.3,4.7,24.9(05),12.8,0.0,,,2.0,,42.0,14.0,-0.1(11),137.0,99.0,0.0,,505.0,59.9,14.0,1.0,7.0,1.0,10.1,0.0,10.6,16.5,,946.3(17),12.0,0.0,25/14.2(07),0.0,,,
2013-6,1505,14.4(16),,73.0,0.0,2.0,8.0,976.6(23),1020.3,968.4,9.4,27.8(05),13.6,0.0,,,2.0,,52.0,11.0,5.2(03),152.0,133.0,0.0,,651.0,46.8,12.0,0.0,7.0,0.0,14.1,0.0,15.3,21.2,,958.3(16),7.0,0.0,03/11.4(27),0.0,,,
2013-7,1505,10.9(28),,71.0,0.0,6.0,9.4,974.4(29),1017.4,966.7,14.0,34.4(31),18.3,9.0,,,1.0,,63.0,3.0,9.4(30),122.0,179.0,0.0,,850.0,11.8,5.0,2.0,6.0,0.0,17.6,0.0,20.9,27.8,,958.4(27),1.0,0.0,25/10.8(27),0.0,,,
2013-8,1505,2.4(07),,70.0,0.0,3.0,,975.4(09),1019.2,968.1,11.9,36.0(21),17.3,4.0,,,0.0,,,8.0,6.9(04),,158.0,0.0,,807.0,5.9,8.0,0.0,6.0,0.0,21.3,0.0,19.2,26.4,,959.0(01),2.0,,,,,,
2013-9,1505,30.3(27),,70.0,0.0,3.0,6.8,975.0(09),1017.6,966.4,11.0,34.3(03),16.1,5.0,,,1.0,,54.0,9.0,3.7(08),113.0,146.0,1.0,,837.0,45.4,13.0,0.0,5.0,0.0,16.6,0.0,18.2,25.4,,950.2(28),5.0,0.0,26/10.6(25),0.0,,,
2014-10,1505,49.2(16),,85.0,0.0,11.0,4.9,978.4(21),1016.2,964.5,9.8,27.3(20),14.5,0.0,,,4.0,,45.0,15.0,4.0(14),113.0,148.0,1.0,,397.0,120.9,15.0,0.0,5.0,0.0,14.5,0.0,15.6,21.5,,951.6(12),12.0,1.0,24/16.9(17),0.0,,,
2014-11,1505,30.9(03),,90.0,0.0,3.0,1.6,972.4(01),1009.4,957.1,6.9,19.2(21),10.8,0.0,,,8.0,,17.0,25.0,0.0(27),165.0,110.0,1.0,,413.0,211.6,27.0,3.0,7.0,1.0,9.4,0.0,10.2,13.4,,926.8(28),19.0,0.0,16/14.2(13),0.0,,,
2014-12,1505,22.1(12),,91.0,0.0,4.0,1.4,984.6(29),1028.6,974.7,3.4,13.4(25),8.3,0.0,0.0,,1.0,,16.0,19.0,-5.7(30),89.0,90.0,0.0,3.0,239.0,72.8,19.0,0.0,4.0,6.0,8.8,0.0,7.0,10.5,0.0,954.5(13),13.0,0.0,24/13.9(12),0.0,,,
2014-13,1505,49.2(16/oct),,80.0,13.0,60.0,4.9,984.6(29/dic),1016.9,964.7,7.7,35.0(02/sep),18.2,3.0,,,37.0,,38.0,193.0,-5.7(30/dic),154.0,122.0,2.0,,7658.0,1148.9,197.0,20.0,7.0,12.0,6.2,3.0,12.9,18.1,,926.8(28/nov),152.0,13.0,19/21.4(06/feb),0.0,,,
2014-1,1505,21.6(15),,86.0,5.0,2.0,0.8,980.0(24),1014.2,961.3,5.2,14.8(08),10.1,0.0,,,10.0,,9.0,27.0,0.5(23),226.0,95.0,0.0,,490.0,212.4,22.0,1.0,10.0,0.0,6.2,1.0,7.8,10.4,,941.6(18),24.0,2.0,25/20.0(04),0.0,,,
2014-2,1505,27.5(04),,78.0,3.0,0.0,2.8,975.6(27),1013.6,960.5,3.7,15.2(23),10.1,0.0,,,6.0,,26.0,25.0,0.6(10),301.0,81.0,0.0,,681.0,185.2,22.0,3.0,13.0,0.0,7.3,2.0,7.2,10.8,,932.0(09),21.0,9.0,19/21.4(06),0.0,,,
2014-3,1505,18.9(25),,75.0,3.0,8.0,5.8,979.9(15),1019.1,966.2,2.8,23.9(08),7.4,0.0,,,2.0,,49.0,14.0,-1.2(14),162.0,89.0,0.0,,732.0,90.8,13.0,0.0,7.0,5.0,8.5,0.0,9.3,15.7,,951.4(31),12.0,0.0,28/15.0(03),0.0,,,
2014-4,1505,13.3(01),,81.0,0.0,5.0,4.9,973.2(08),1015.7,963.5,7.2,26.8(18),12.2,0.0,,,3.0,,37.0,16.0,2.6(21),160.0,114.0,0.0,,862.0,71.1,19.0,3.0,7.0,0.0,11.2,0.0,12.5,17.9,,946.1(02),14.0,0.0,22/14.2(25),0.0,,,
2014-5,1505,8.9(29),,75.0,1.0,2.0,7.3,975.3(13),1018.2,966.1,6.6,26.6(18),11.6,0.0,,,0.0,,50.0,9.0,2.1(17),130.0,112.0,0.0,,846.0,42.2,12.0,1.0,7.0,0.0,13.2,0.0,13.0,19.4,,946.9(21),8.0,0.0,26/14.2(21),0.0,,,
2014-6,1505,15.1(20),,74.0,1.0,4.0,8.0,972.8(01),1017.3,966.0,10.8,31.9(12),15.1,1.0,,,1.0,,52.0,12.0,5.2(01),135.0,145.0,0.0,,931.0,43.0,11.0,4.0,6.0,0.0,17.8,0.0,17.1,23.4,,952.8(06),8.0,1.0,23/16.7(06),0.0,,,
2014-7,1505,14.4(05),,77.0,0.0,4.0,8.5,973.4(08),1017.8,966.7,12.9,31.3(23),17.0,1.0,,,1.0,,57.0,6.0,7.2(10),132.0,165.0,0.0,,730.0,31.7,9.0,0.0,6.0,0.0,18.0,0.0,18.8,24.7,,957.8(19),4.0,0.0,24/13.6(05),0.0,,,
